SensoreFrontale;DifferenzaSxDxSensor;DifferenzaSxMinDxMinSensor;PosizioneRispettoAlCentro;AngoloLongTang;Cls
72.787;84.8442;122.5892;-0.24749;0.0776169;4
72.849;84.85069999999999;122.6029;-0.247373;0.0775627;4
72.7851;84.8381;122.58409999999999;-0.24714;0.077655;4
72.8455;84.83850000000001;122.59259999999999;-0.246676;0.0776384;4
73.0945;84.8502;122.63790000000002;-0.245515;0.0774929;4
73.0322;84.8383;122.6189;-0.245282;0.0775831;4
73.1273;84.8449;122.6377;-0.244935;0.0775178;4
73.2885;84.8527;122.6666;-0.244128;0.0774298;4
73.3246;84.8477;122.6671;-0.243551;0.0774507;4
73.2937;84.8417;122.6586;-0.243435;0.0774954;4
73.6316;84.8579;122.71909999999998;-0.24182;0.077304;4
73.7092;84.85419999999999;122.7279;-0.241017;0.0773044;4
73.7167;84.8491;122.725;-0.240673;0.0773317;4
73.8196;84.8561;122.74520000000001;-0.240329;0.0772586;4
73.8936;84.8587;122.7577;-0.239873;0.0772275;4
73.9975;84.8655;122.77780000000001;-0.239531;0.0771537;4
73.94;84.8546;122.7613;-0.239303;0.077237;4
74.0737;84.8677;122.7901;-0.239075;0.0771204;4
113.751;-32.7105;-21.1627;-0.0565081;-0.0496428;4
113.804;-32.8711;-21.302099999999996;-0.0564084;-0.0498562;4
113.783;-32.813500000000005;-21.256100000000004;-0.0562827;-0.0497615;4
113.705;-32.597100000000005;-21.085800000000006;-0.0557627;-0.0494014;4
113.524;-32.08070000000001;-20.6699;-0.0550551;-0.048605;4
113.194;-31.127499999999998;-19.9176;-0.05382;-0.0471575;4
113.001;-30.565099999999994;-19.4842;-0.0530702;-0.0463098;4
112.89;-30.239300000000007;-19.2357;-0.0526599;-0.0458243;4
112.711;-29.717699999999994;-18.8495;-0.0517684;-0.0450257;4
112.488;-29.060200000000002;-18.367400000000004;-0.0507786;-0.0440415;4
111.962;-27.501399999999997;-17.2759;-0.0479076;-0.0416858;4
111.802;-27.01169999999999;-16.9345;-0.0473056;-0.0409883;4
110.943;-24.272999999999996;-15.048000000000002;-0.0457878;-0.0373715;4
110.36;-22.3086;-13.786099999999998;-0.0450657;-0.0349501;4
109.367;-18.34259999999999;-11.711799999999997;-0.0434456;-0.0308161;4
108.879;-15.763300000000001;-10.730700000000006;-0.0424049;-0.0287805;4
108.383;46.5804;-9.75;-0.0412973;-0.0267137;4
106.388;46.772800000000004;-5.8763000000000005;-0.0377918;-0.0185223;4
105.705;46.87949999999999;-4.598500000000001;-0.0363992;-0.0157278;4
105.539;46.908699999999996;-4.291499999999999;-0.0360441;-0.0150497;4
104.963;47.02210000000001;-3.2241;-0.0349925;-0.0127158;4
104.594;47.1036;-2.545099999999998;-0.0343193;-0.0112247;4
104.173;47.20519999999999;-1.768500000000003;-0.0336765;-0.00953694;4
102.608;47.66329999999999;1.0752000000000024;-0.0311459;-0.00329789;4
102.319;47.7602;1.5923000000000016;-0.0306413;-0.00215311;4
102.17;47.8134;1.8605000000000018;-0.0303937;-0.00156176;4
102.05;47.8557;2.0745000000000005;-0.030149;-0.00108173;4
101.662;47.9999;2.765100000000004;-0.0294275;4.55548E-4;4
101.328;48.13069999999999;3.3566000000000003;-0.0287188;0.00178703;4
100.785;48.3558;4.314399999999999;-0.0275473;0.00394493;4
100.131;48.6473;5.4543000000000035;-0.0258902;0.00655287;4
99.7204;48.84179999999999;6.161099999999998;-0.0246747;0.00819763;4
99.6616;48.8695;6.259399999999999;-0.0244361;0.00843832;4
99.3812;49.009;6.738899999999994;-0.0235282;0.0095659;4
98.9669;49.2256;7.453100000000006;-0.022295;0.0112195;4
98.7011;49.37060000000001;7.912399999999998;-0.0215118;0.0122779;4
98.4417;49.51689999999999;8.360099999999996;-0.0207314;0.0133102;4
98.1836;49.6673;8.805600000000005;-0.019949;0.0143354;4
97.8015;49.8994;9.465399999999995;-0.018772;0.0158514;4
97.7503;49.930899999999994;9.552500000000002;-0.0185768;0.0160578;4
97.6743;49.979600000000005;9.685400000000001;-0.0183821;0.0163549;4
97.498;50.0916;9.989000000000004;-0.0177995;0.017056;4
97.4225;50.14059999999999;10.121400000000001;-0.0176062;0.0173509;4
97.1734;50.306;10.5531;-0.0168345;0.0183345;4
97.099;50.3566;10.683700000000002;-0.0166425;0.0186243;4
96.8546;50.52449999999999;11.1079;-0.0158782;0.0195877;4
96.8068;50.5583;11.1894;-0.0156878;0.0197796;4
96.6138;50.6965;11.526600000000002;-0.0151197;0.0205359;4
96.5665;50.7295;11.607500000000002;-0.0149312;0.0207256;4
96.1424;51.0471;12.348599999999998;-0.0136247;0.0223878;4
96.0533;51.11500000000001;12.500699999999995;-0.0132553;0.0227449;4
95.8707;51.25869999999999;12.821800000000003;-0.012705;0.0234577;4
95.4736;51.5839;13.519199999999998;-0.011436;0.0250105;4
95.4327;51.61709999999999;13.589099999999995;-0.0112558;0.0251747;4
95.2187;51.800200000000004;13.965199999999996;-0.0105396;0.0260123;4
95.1781;51.8348;14.0349;-0.0103617;0.0261747;4
95.006;51.988600000000005;14.339999999999996;-0.00982984;0.026843;4
94.8353;52.14320000000001;14.6434;-0.00930125;0.0275052;4
94.5898;52.371700000000004;15.0764;-0.0084259;0.0284666;4
94.5515;52.4079;15.142499999999998;-0.00825132;0.02862;4
94.3492;52.6023;15.5017;-0.00755552;0.0294082;4
94.2231;52.7287;15.729599999999998;-0.00720902;0.029891;4
94.1492;52.8009;15.857700000000001;-0.00686442;0.0301865;4
94.0864;52.865;15.971600000000002;-0.00669263;0.0304266;4
93.9875;52.9648;16.148200000000003;-0.00634982;0.030811;4
93.6316;53.3153;16.7877;-0.00515925;0.0321873;4
93.4997;53.439299999999996;17.0233;-0.00465304;0.0327027;4
93.4386;53.497800000000005;17.135199999999998;-0.00448481;0.0329352;4
93.308;53.6171;17.369200000000006;-0.00398127;0.0334448;4
93.2131;53.703500000000005;17.540599999999998;-0.00364583;0.033812;4
93.1182;53.7888;17.712600000000002;-0.00331192;0.0341788;4
92.8713;54.00600000000001;18.162800000000004;-0.00248159;0.0351281;4
92.6867;54.16330000000001;18.4991;-0.00182292;0.0358399;4
92.5639;54.26499999999999;18.721600000000002;-0.00133146;0.036318;4
92.1485;54.59830000000001;19.485899999999994;1.3682E-4;0.0379136;4
91.7618;54.889500000000005;20.200400000000002;0.00159073;0.0394026;4
91.7313;54.910599999999995;20.2551;0.00175133;0.039524;4
91.5582;55.035599999999995;20.5777;0.00239003;0.0401876;4
91.3309;55.1959;21.0047;0.00318184;0.0410529;4
91.2454;55.2549;21.165100000000002;0.00349795;0.0413797;4
91.1604;55.3126;21.3253;0.00381292;0.0417047;4
91.1047;55.350300000000004;21.4321;0.00397008;0.041913;4
91.0757;55.368900000000004;21.484900000000003;0.00412674;0.0420281;4
90.9344;55.462599999999995;21.754000000000005;0.00459671;0.0425621;4
90.6002;55.6738;22.3889;0.00584806;0.0438353;4
90.4896;55.7409;22.5985;0.00631383;0.0442609;4
90.3242;55.83969999999999;22.9157;0.00693385;0.0448895;4
84.3468;43.0315;14.773499999999999;0.00914358;0.030823;4
83.338;43.35269999999999;16.943600000000004;0.0124953;0.0353077;4
82.8445;43.5256;18.126600000000003;0.0135253;0.0374406;4
82.2756;43.726099999999995;19.601499999999994;0.0151618;0.0399403;4
82.0257;43.8176;20.311;0.015906;0.0410454;4
81.6572;43.953700000000005;21.444899999999997;0.0172141;0.0426994;4
81.4945;44.0139;21.989700000000006;0.0178478;0.0434352;4
81.2583;44.102399999999996;22.848300000000002;0.0187911;0.0445055;4
80.8325;44.265899999999995;24.7295;0.0205026;0.0464332;4
80.7339;44.303599999999996;25.2706;0.0209667;0.0468874;4
80.5419;44.3788;26.586599999999997;0.0217367;0.0477549;4
80.1676;44.5276;86.7703;0.0234151;0.0494646;4
80.0311;44.58239999999999;86.68100000000001;0.02402;0.0500867;4
79.9857;44.601;86.6522;0.0241711;0.0502876;4
79.8959;44.636799999999994;86.5914;0.0246234;0.0507028;4
79.8287;44.6647;86.5473;0.0249242;0.0510089;4
79.695;44.7199;86.4593;0.025524;0.0516185;4
79.6734;44.727900000000005;86.4439;0.0256737;0.0517232;4
79.4974;44.801899999999996;86.33010000000002;0.0264212;0.0525194;4
79.3244;44.875;86.218;0.0271651;0.0533027;4
79.2396;44.9104;86.161;0.0276098;0.0536958;4
79.1757;44.937599999999996;86.1189;0.0279057;0.0539874;4
79.0694;44.9836;86.05019999999999;0.0283489;0.0544664;4
79.0499;44.9915;86.0363;0.0284963;0.0545621;4
78.9876;45.018299999999996;85.9959;0.0287907;0.0548466;4
78.9261;45.04489999999999;85.95509999999999;0.0290843;0.055128;4
78.9071;45.05250000000001;85.9419;0.0292308;0.0552216;4
78.8647;45.07149999999999;85.9152;0.0293772;0.055409;4
78.8036;45.09799999999999;85.8749;0.0296703;0.0556882;4
78.7427;45.1248;85.8355;0.0299628;0.0559668;4
78.6636;45.159;85.78220000000002;0.0304002;0.0563355;4
78.561;45.2049;85.7172;0.0308369;0.056798;4
78.5005;45.23190000000001;85.6772;0.0311272;0.0570741;4
78.3811;45.28530000000001;85.59909999999999;0.0317076;0.0576202;4
78.305;45.31889999999999;85.5485;0.0321429;0.057976;4
78.2056;45.364599999999996;85.48490000000001;0.0325762;0.0584245;4
78.1884;45.3718;85.4724;0.0327206;0.0585105;4
78.1071;45.410199999999996;85.4226;0.0330091;0.0588688;4
78.0904;45.417199999999994;85.40970000000002;0.0331532;0.0589526;4
78.0736;45.4243;85.39789999999999;0.033297;0.0590368;4
77.9928;45.46280000000001;85.3477;0.0335845;0.0593934;4
77.8792;45.51539999999999;85.2741;0.0341581;0.0599142;4
66.7242;33.684900000000006;67.2151;0.0153595;0.0513467;4
66.8111;33.6834;67.2529;0.0154606;0.0509097;4
66.8337;33.681599999999996;67.2591;0.0156134;0.0508106;4
66.6179;33.67079999999999;67.1343;0.0165071;0.0520281;4
66.3088;33.6606;66.96610000000001;0.0173617;0.0537261;4
65.2757;33.62420000000001;66.4076;0.0202379;0.0594176;4
65.132;33.6173;66.3269;0.020769;0.060228;4
65.0041;33.611399999999996;66.2552;0.0212507;0.0609531;4
64.8907;33.606300000000005;66.19239999999999;0.0216754;0.0615973;4
64.796;33.602000000000004;66.1394;0.0220535;0.0621396;4
64.7467;33.6;66.11250000000001;0.0222308;0.0624192;4
64.7195;33.598099999999995;66.0959;0.0224027;0.0625848;4
64.5772;33.5895;66.01180000000001;0.0232218;0.0634379;4
64.5407;33.5876;65.99109999999999;0.0233817;0.0636501;4
64.5046;33.58579999999999;65.9708;0.0235411;0.0638601;4
64.4691;33.5826;65.9476;0.0238584;0.0640895;4
64.3981;33.579;65.9075;0.0241745;0.0645029;4
64.2932;33.57229999999999;65.8451;0.0248044;0.0651367;4
64.2596;33.569100000000006;65.8228;0.0251177;0.0653563;4
64.1901;33.5654;65.7837;0.0254307;0.0657615;4
64.1736;33.56400000000001;65.77270000000001;0.0255867;0.0658697;4
64.1572;33.5623;65.7618;0.0257423;0.0659775;4
63.9717;33.5503;65.6523;0.026828;0.0670956;4
63.8721;33.54350000000001;65.59280000000001;0.0274445;0.0677019;4
63.6765;33.5298;65.4761;0.0286714;0.0688942;4
63.6615;33.5282;65.466;0.0288241;0.0689944;4
63.6284;33.5262;65.4473;0.0289766;0.069188;4
63.5956;33.524499999999996;65.4288;0.0291289;0.0693808;4
63.5661;33.5213;65.4088;0.0294331;0.0695786;4
63.5006;33.5175;65.3721;0.0297373;0.0699625;4
63.4075;33.51070000000001;65.3161;0.0303435;0.0705341;4
63.3934;33.509100000000004;65.3064;0.0304949;0.0706296;4
63.2083;33.4952;65.1955;0.0317017;0.0717672;4
63.1626;33.4917;65.16810000000001;0.0320029;0.0720487;4
63.0128;33.4795;65.0769;0.0330536;0.0729815;4
62.9358;33.474;65.03200000000001;0.0335023;0.0734471;4
62.8451;33.466899999999995;64.9777;0.0340992;0.0740065;4
62.5674;33.4441;64.8101;0.0360212;0.0757342;4
62.5367;33.44200000000001;64.7929;0.0361684;0.0759156;4
62.4824;33.4372;64.7593;0.03661;0.0762658;4
62.3981;33.430800000000005;64.70929999999998;0.0371989;0.0767954;4
62.368;33.429100000000005;64.6926;0.0373461;0.0769749;4
62.3265;33.425799999999995;64.6682;0.0376396;0.0772371;4
62.1738;33.41480000000001;64.57910000000001;0.0386641;0.0781931;4
62.1632;33.41330000000001;64.5716;0.03881;0.0782717;4
62.0025;33.400999999999996;64.4766;0.0399719;0.0792916;4
61.8734;33.3923;64.40360000000001;0.04075;0.0800888;4
61.8459;33.3906;64.38839999999999;0.0408806;0.0802522;4
61.7423;33.383700000000005;64.33089999999999;0.0414027;0.0808722;4
61.6663;33.3786;64.2885;0.0417934;0.0813292;4
61.5946;33.3738;64.2485;0.0421838;0.0817641;4
61.4194;33.363299999999995;64.154;0.0429619;0.0827994;4
61.3142;33.35659999999999;64.0965;0.0434799;0.0834309;4
61.2109;33.3501;64.0403;0.0439959;0.0840533;4
61.1735;33.34739999999999;64.0188;0.0442539;0.0842903;4
61.1389;33.345600000000005;64.0007;0.0443825;0.0844917;4
61.0387;33.3391;63.9462;0.0448972;0.0850981;4
60.9119;33.331;63.877300000000005;0.0455385;0.085864;4
60.8441;33.3263;63.8399;0.0459226;0.0862803;4
46.119;21.170099999999998;41.6743;0.0231027;0.0645853;4
45.7949;21.0437;41.42280000000001;0.0236759;0.0670071;4
45.7498;21.0139;41.36879999999999;0.0232432;0.0666586;4
45.743;21.009099999999997;41.3604;0.0231748;0.0665982;4
45.7281;20.999399999999994;41.3428;0.0230386;0.0664895;4
45.7212;20.994699999999995;41.334399999999995;0.022973;0.0664327;4
45.7147;20.990199999999994;41.326299999999996;0.0229085;0.0663745;4
45.7006;20.9809;41.3094;0.0227816;0.066266;4
45.6883;20.972199999999994;41.2938;0.0226612;0.0661498;4
45.6641;20.955200000000005;41.2632;0.022433;0.0659226;4
45.6417;20.939;41.2342;0.0222226;0.0656962;4
45.6361;20.935000000000002;41.2269;0.0221722;0.0656411;4
45.6256;20.9272;41.21310000000001;0.0220757;0.0655301;4
45.5925;20.9018;41.16779999999999;0.021771;0.0651392;4
45.5847;20.8953;41.1562;0.0216948;0.065024;4
45.5762;20.8885;41.1442;0.0216211;0.0649158;4
45.5691;20.8823;41.1332;0.0215533;0.0648017;4
45.555;20.869999999999997;41.1116;0.0214293;0.0645832;4
45.5449;20.8611;41.0959;0.0213472;0.0644247;4
45.533;20.85;41.076499999999996;0.0212531;0.0642144;4
45.5277;20.8448;41.0673;0.0212123;0.0641095;4
45.5204;20.837200000000003;41.054199999999994;0.0211596;0.0639543;4
45.4999;20.8157;41.0166;0.021056;0.0635286;4
45.4974;20.813300000000005;41.01239999999999;0.021049;0.0634881;4
45.4933;20.808799999999998;41.0046;0.0210392;0.0634022;4
45.4887;20.8042;40.99669999999999;0.0210321;0.0633238;4
45.4869;20.802;40.993;0.0210311;0.063282;4
45.4855;20.8001;40.9895;0.0210311;0.063239;4
45.4872;20.7992;40.9885;0.0210286;0.0631693;4
45.4941;20.8003;40.9911;0.0210262;0.063057;4
45.4636;20.781999999999996;40.956999999999994;0.0211119;0.0630652;4
45.427;20.760199999999998;40.91619999999999;0.0212509;0.0631054;4
45.4171;20.7539;40.9043;0.021305;0.063108;4
45.4032;20.744600000000005;40.887299999999996;0.0213903;0.0631075;4
45.3982;20.7416;40.8814;0.0214223;0.0631135;4
45.3898;20.737300000000005;40.8732;0.0214553;0.063147;4
45.3557;20.714399999999998;40.830499999999994;0.0217481;0.0631744;4
45.3495;20.7083;40.8194;0.0218725;0.0631427;4
45.3347;20.6967;40.798;0.0220959;0.0631444;4
45.3327;20.6948;40.7946;0.0221424;0.0631388;4
45.334;20.6941;40.793400000000005;0.0221897;0.0631058;4
45.3297;20.6877;40.78209999999999;0.0223857;0.0630646;4
45.3284;20.682699999999997;40.77319999999999;0.022589;0.0630105;4
45.3288;20.681600000000003;40.77159999999999;0.0226411;0.0629925;4
45.3264;20.6787;40.766200000000005;0.0227449;0.0629862;4
45.3292;20.676500000000004;40.7628;0.0229026;0.062928;4
45.3341;20.676299999999998;40.762699999999995;0.0230068;0.0628672;4
45.3408;20.674799999999998;40.76089999999999;0.0232162;0.0627795;4
45.3428;20.673700000000004;40.7592;0.0233201;0.0627514;4
45.344;20.673399999999994;40.7586;0.0233707;0.0627348;4
45.3525;20.673900000000003;40.760400000000004;0.0235209;0.0626523;4
45.3591;20.674799999999998;40.7625;0.0236167;0.0625925;4
45.3925;20.681399999999996;40.7773;0.0239849;0.0623173;4
45.4138;20.687599999999996;40.7903;0.024095;0.0621494;4
45.4461;20.6978;40.8113;0.0241983;0.0618904;4
45.4749;20.706000000000003;40.828700000000005;0.0243697;0.0616748;4
45.5085;20.7162;40.8498;0.0245307;0.0614187;4
45.6429;20.758500000000005;40.9387;0.0249831;0.0603737;4
45.8668;20.8292;41.088300000000004;0.0257086;0.058635;4
45.9265;20.8482;41.1286;0.0258929;0.0581715;4
46.2492;20.951500000000003;41.35230000000001;0.0266618;0.0556338;4
46.2911;20.9649;41.381699999999995;0.0267559;0.0553053;4
46.3321;20.976599999999998;41.407799999999995;0.0270031;0.0550143;4
46.0898;20.886200000000002;41.21390000000001;0.0278123;0.057169;4
46.0131;20.8577;41.1532;0.0280496;0.0578503;4
45.9299;20.826800000000006;41.0878;0.0282932;0.0585889;4
45.581;20.696400000000004;40.816599999999994;0.0292769;0.0616886;4
45.4931;20.6635;40.7492;0.0295137;0.0624713;4
45.2728;20.579800000000006;40.57939999999999;0.0301959;0.0644604;4
45.2122;20.5563;40.53229999999999;0.0304216;0.065016;4
45.1539;20.533700000000003;40.487;0.0306412;0.065551;4
45.0303;20.4842;40.3889;0.0312543;0.066722;4
44.9103;20.435100000000006;40.29259999999999;0.0319632;0.0678936;4
44.8833;20.424100000000003;40.271;0.0321266;0.0681588;4
44.8587;20.4125;40.24849999999999;0.0324448;0.0684392;4
44.7966;20.3863;40.1976;0.0329053;0.0690714;4
44.7851;20.381;40.1872;0.0330557;0.0692034;4
44.7547;20.3675;40.1612;0.0333552;0.0695349;4
44.6914;20.338900000000002;40.1059;0.0340858;0.0702517;4
44.6236;20.307599999999994;40.045700000000004;0.0349463;0.0710419;4
44.6126;20.3024;40.036;0.0350886;0.071171;4
44.5815;20.287799999999997;40.0082;0.0355113;0.0715441;4
44.5264;20.261499999999998;39.958;0.0363514;0.0722373;4
44.5125;20.2545;39.94449999999999;0.03663;0.0724301;4
44.5005;20.247999999999998;39.9324;0.0369073;0.0726073;4
44.4939;20.244500000000002;39.9258;0.0370453;0.0726997;4
44.4784;20.237899999999996;39.9132;0.0371833;0.0728694;4
44.4659;20.232300000000002;39.9026;0.0373213;0.0730132;4
44.4393;20.218500000000006;39.8767;0.0378747;0.0733933;4
44.4071;20.201099999999997;39.8437;0.0386993;0.0739028;4
44.3928;20.194900000000004;39.8321;0.0388362;0.0740643;4
44.3591;20.1777;39.799899999999994;0.0395218;0.0745496;4
44.3369;20.165;39.77610000000001;0.040207;0.0749416;4
44.309;20.151999999999994;39.7521;0.0406175;0.075305;4
44.311;20.151900000000005;39.7517;0.0407548;0.0753288;4
44.3031;20.147200000000005;39.743;0.0410291;0.075479;4
44.2766;20.1338;39.7182;0.0415771;0.0758725;4
44.2541;20.122100000000003;39.6964;0.0421257;0.0762359;4
44.2404;20.113699999999994;39.680800000000005;0.0426759;0.0765279;4
44.222;20.104499999999994;39.6635;0.043088;0.0768175;4
44.2105;20.0985;39.65259999999999;0.0433643;0.0770048;4
44.2104;20.0976;39.65109999999999;0.0435019;0.0770489;4
44.2087;20.092999999999996;39.6425;0.0441747;0.0772802;4
44.1951;20.0856;39.6289;0.0445642;0.0775241;4
44.1898;20.081400000000002;39.620900000000006;0.044966;0.0776998;4
44.1912;20.0811;39.62049999999999;0.0451009;0.0777306;4
44.1891;20.0794;39.6176;0.0452362;0.0777935;4
44.1719;20.0708;39.6015;0.0456453;0.0780774;4
44.1492;20.0593;39.5804;0.046192;0.0784564;4
44.1483;20.0582;39.5784;0.0463292;0.0785103;4
44.1427;20.055300000000003;39.5731;0.0464676;0.0786049;4
44.1378;20.052;39.567;0.0467442;0.0787397;4
44.1346;20.049999999999997;39.563300000000005;0.046882;0.0788125;4
44.1094;20.0368;39.5389;0.0475747;0.0792618;4
44.0966;20.031200000000005;39.52869999999999;0.0477133;0.0794186;4
44.0921;20.028799999999997;39.52419999999999;0.0478518;0.0795038;4
44.0653;20.014100000000006;39.497099999999996;0.0486885;0.0800133;4
44.0617;20.0105;39.490300000000005;0.0491077;0.0801835;4
44.04;20.000800000000005;39.4726;0.0493876;0.0804656;4
44.0453;20.000099999999996;39.4713;0.0499077;0.0806028;4
44.0529;20.002299999999998;39.47539999999999;0.0500312;0.0805822;4
44.0679;20.005499999999998;39.4812;0.0505267;0.0806327;4
44.083;20.009899999999995;39.4893;0.0507744;0.0805921;4
44.0895;20.0105;39.4905;0.0511454;0.0806701;4
44.0966;20.012500000000003;39.4943;0.0512699;0.0806543;4
44.1144;20.016000000000005;39.5009;0.051889;0.080726;4
44.1237;20.018900000000002;39.506099999999996;0.052013;0.0806904;4
44.1387;20.023300000000006;39.5142;0.0522611;0.0806501;4
44.1352;20.021300000000004;39.510600000000004;0.052385;0.0807257;4
44.137;20.0214;39.5108;0.0525084;0.0807549;4
44.1713;20.031100000000002;39.52870000000001;0.0531278;0.0806823;4
44.1951;20.0368;39.5394;0.0537472;0.0807021;4
44.1935;20.0351;39.536100000000005;0.0539941;0.0808049;4
44.2091;20.039500000000004;39.5445;0.0542419;0.0807592;4
44.222;20.043100000000003;39.551100000000005;0.054489;0.0807373;4
44.2373;20.046400000000006;39.557100000000005;0.0549825;0.0807836;4
44.2529;20.0509;39.5655;0.0552294;0.0807381;4
44.3131;20.065799999999996;39.593300000000006;0.0567085;0.0807501;4
44.3292;20.0693;39.5997;0.0572007;0.0807879;4
44.3501;20.074600000000004;39.6095;0.0576918;0.080783;4
44.3601;20.0771;39.6141;0.0579372;0.0807839;4
44.373;20.081200000000003;39.621700000000004;0.0580601;0.0807165;4
44.3768;20.082;39.62330000000001;0.058183;0.0807279;4
44.4001;20.0875;39.6335;0.0587968;0.0807467;4
44.4085;20.089999999999996;39.638099999999994;0.0589189;0.0807177;4
44.4167;20.0918;39.64139999999999;0.059164;0.0807343;4
44.4173;20.091499999999996;39.6407;0.0592866;0.0807729;4
44.4274;20.094499999999996;39.646499999999996;0.059409;0.0807296;4
44.4782;20.108399999999996;39.672200000000004;0.0603864;0.0806411;4
44.4862;20.110699999999994;39.6764;0.0605081;0.0806157;4
44.4881;20.1102;39.67550000000001;0.0607517;0.0806872;4
44.5117;20.1177;39.68939999999999;0.0609952;0.0805702;4
